"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 09:54:59 GMT 2023","Mon Oct 30 09:55:00 GMT 2023","1019","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getChangeRequestGuidNegative","getChangeRequestGuidNegative","Негативные тесты Получение изменеий по заявке по Гуид "
"passed","Mon Oct 30 09:59:33 GMT 2023","Mon Oct 30 09:59:34 GMT 2023","817","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchType4Step4","getNomenclatureSearchType4Step4","Негативный тест. Поиск номенклатуры, step = 0, type = 4"
"passed","Mon Oct 30 14:40:22 GMT 2023","Mon Oct 30 14:40:25 GMT 2023","2459","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierList","getUnifiedClassifierList","Получение массива всех категорий Единый классификатор"
"passed","Mon Oct 30 14:41:08 GMT 2023","Mon Oct 30 14:41:09 GMT 2023","844","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepMaxPlus","getUnitsListStepMaxPlus","Негативный тест Получение массива всех Единиц измерения, поле Step (Max+1)"
"passed","Mon Oct 30 14:39:51 GMT 2023","Mon Oct 30 14:39:52 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListStepDigitAndSpace","getEopListStepDigitAndSpace","Негативный тест Получение массива Единый ограничительный перечень, поле Step пробел в середине числа"
"passed","Mon Oct 30 14:40:40 GMT 2023","Mon Oct 30 14:40:41 GMT 2023","959","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListStepNegativeNumber","getUnifiedClassifierListStepNegativeNumber","Негативный тест Получение массива Единый классификатор, поле Step отрицательное число"
"passed","Mon Oct 30 09:57:08 GMT 2023","Mon Oct 30 09:57:09 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuidInjection","getOkpdGuidInjection","Негативный тест Получение ОКПД2 по Гуид,Инъекция"
"passed","Mon Oct 30 09:57:13 GMT 2023","Mon Oct 30 09:57:14 GMT 2023","947","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuidSelect","getOkpdGuidSelect","Негативный тест Получение ОКПД2 по Гуид, Select"
"passed","Mon Oct 30 09:58:07 GMT 2023","Mon Oct 30 09:58:08 GMT 2023","1045","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuid1024letters","getTnvedGuid1024letters","Негативный тест Получение ТНВЕД по Гуид, 1024 буквы"
"passed","Mon Oct 30 14:41:05 GMT 2023","Mon Oct 30 14:41:06 GMT 2023","990","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepEqual6","getUnitsListStepEqual6","Получение массива всех категорий Единый ограничительный перечень из 6 объектов"
