"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 12:54:11 GMT 2023","Thu Nov 09 12:54:12 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedGuidNotExist","getOkvedGuidNotExist","Негативный тест Получение Okved по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:53:15 GMT 2023","Thu Nov 09 12:53:16 GMT 2023","995","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getChangeRequestGuidNegative","getChangeRequestGuidNegative","Негативные тесты Получение изменеий по заявке по Гуид "
"passed","Thu Nov 09 12:51:38 GMT 2023","Thu Nov 09 12:51:40 GMT 2023","1048","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopList","getEopList","Получение массива всех категорий Единый ограничительный перечень, валидация Json схема"
"passed","Thu Nov 09 12:53:12 GMT 2023","Thu Nov 09 12:53:13 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getChangeRequestGuidNegative","getChangeRequestGuidNegative","Негативные тесты Получение изменеий по заявке по Гуид "
"passed","Thu Nov 09 12:52:35 GMT 2023","Thu Nov 09 12:52:36 GMT 2023","1260","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListPositiveStep","getUnifiedClassifierListPositiveStep","Получение массива Единый классификатор из объектов"
"passed","Thu Nov 09 12:54:39 GMT 2023","Thu Nov 09 12:54:40 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:53:27 GMT 2023","Thu Nov 09 12:53:28 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuidNotExist","getOkpdGuidNotExist","Негативный тест Получение ОКПД2 по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:55:09 GMT 2023","Thu Nov 09 12:55:10 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"failed","Thu Nov 09 12:55:48 GMT 2023","Thu Nov 09 12:55:49 GMT 2023","1157","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchBodyIsEmpty","getNomenclatureSearchBodyIsEmpty","Поиск номенклатуры, получение пустого тела, неверный параметр запроса {data}"
"passed","Thu Nov 09 12:54:10 GMT 2023","Thu Nov 09 12:54:11 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedGuidNotExist","getOkvedGuidNotExist","Негативный тест Получение Okved по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:54:02 GMT 2023","Thu Nov 09 12:54:02 GMT 2023","962","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedGuidNotExist","getOkvedGuidNotExist","Негативный тест Получение Okved по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:55:39 GMT 2023","Thu Nov 09 12:55:40 GMT 2023","972","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchBodyIsEmpty","getNomenclatureSearchBodyIsEmpty","Поиск номенклатуры, получение пустого тела, неверный параметр запроса {data}"
"passed","Thu Nov 09 12:56:41 GMT 2023","Thu Nov 09 12:56:42 GMT 2023","1032","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesDateIsEmpty","getListOfChangesDateIsEmpty","Проверка списка изменений"
"passed","Thu Nov 09 12:53:32 GMT 2023","Thu Nov 09 12:53:33 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuidNotExist","getOkpdGuidNotExist","Негативный тест Получение ОКПД2 по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:51:57 GMT 2023","Thu Nov 09 12:51:58 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListNegativeStep","getEopListNegativeStep","Негативный тест Получение массива Единый ограничительный перечень"
"passed","Thu Nov 09 12:52:42 GMT 2023","Thu Nov 09 12:52:42 GMT 2023","962","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidNegativeData","getUnitsGuidNegativeData","Негативный тест Получение единиц измерения по Гуид"
"passed","Thu Nov 09 12:56:10 GMT 2023","Thu Nov 09 12:56:11 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchNegative","getNomenclatureSearchNegative","Негативные тесты"
"passed","Thu Nov 09 12:52:07 GMT 2023","Thu Nov 09 12:52:08 GMT 2023","994","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuidNegativeData","getUnifiedClassifierGuidNegativeData","Негативный тест Получение единого классификатора по Гуид"
"passed","Thu Nov 09 12:54:59 GMT 2023","Thu Nov 09 12:55:00 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:56:14 GMT 2023","Thu Nov 09 12:56:15 GMT 2023","999","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchNegative","getNomenclatureSearchNegative","Негативные тесты"
"passed","Thu Nov 09 12:55:19 GMT 2023","Thu Nov 09 12:55:20 GMT 2023","1027","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getBasicServicesGuidDataProvider","getBasicServicesGuidDataProvider","Получение базовой услуги по Гуид, негативные тесты"
"passed","Thu Nov 09 12:55:01 GMT 2023","Thu Nov 09 12:55:02 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:51:46 GMT 2023","Thu Nov 09 12:51:46 GMT 2023","404","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListNegativeStep","getEopListNegativeStep","Негативный тест Получение массива Единый ограничительный перечень"
"passed","Thu Nov 09 12:55:14 GMT 2023","Thu Nov 09 12:55:15 GMT 2023","1063","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getBasicServicesGuid","getBasicServicesGuid","Получение базовой услуги по Гуид"
"passed","Thu Nov 09 12:52:21 GMT 2023","Thu Nov 09 12:52:22 GMT 2023","994","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListNegativeData","getUnifiedClassifierListNegativeData","Негативный тест. Получение массива Единый классификатор"
"passed","Thu Nov 09 12:55:03 GMT 2023","Thu Nov 09 12:55:03 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:51:32 GMT 2023","Thu Nov 09 12:51:33 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuidNegativeData","getEopGuidNegativeData","Негативный тест Получение единого ограничительного перечня по Гуид"
"passed","Thu Nov 09 12:53:39 GMT 2023","Thu Nov 09 12:53:40 GMT 2023","1114","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdList","getOkpdList","Получение списка ОКПД из 200 объектов"
"passed","Thu Nov 09 12:52:52 GMT 2023","Thu Nov 09 12:52:53 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListNegativeStep","getUnitsListNegativeStep","Негативный тест Получение массива всех Единиц измерения"
"passed","Thu Nov 09 12:54:45 GMT 2023","Thu Nov 09 12:54:45 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:55:20 GMT 2023","Thu Nov 09 12:55:21 GMT 2023","969","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getBasicServicesGuidDataProvider","getBasicServicesGuidDataProvider","Получение базовой услуги по Гуид, негативные тесты"
"passed","Thu Nov 09 12:53:37 GMT 2023","Thu Nov 09 12:53:38 GMT 2023","1047","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdList","getOkpdList","Получение списка ОКПД из 200 объектов"
"passed","Thu Nov 09 12:56:53 GMT 2023","Thu Nov 09 12:56:54 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegativeDate","getListOfChangesNegativeDate","Невалидные значения Даты, Проверка списка изменений"
"failed","Thu Nov 09 12:53:22 GMT 2023","Thu Nov 09 12:53:23 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getTestChangeRequestGuid5","getTestChangeRequestGuid5","Получение заявки по Гуид на изменение Type = 5 , валидация по схеме Json"
"passed","Thu Nov 09 12:54:41 GMT 2023","Thu Nov 09 12:54:42 GMT 2023","1038","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:55:07 GMT 2023","Thu Nov 09 12:55:08 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:56:46 GMT 2023","Thu Nov 09 12:56:47 GMT 2023","998","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegative","getListOfChangesNegative","Невалидные значения Степ Проверка списка изменений"
"passed","Thu Nov 09 12:51:12 GMT 2023","Thu Nov 09 12:51:13 GMT 2023","1012","Surefire suite","Surefire test","Test.TestPostRequest","Test.TestPostRequest","postNomenclatureChangeRequestMapType1NotExist","postNomenclatureChangeRequestMapType1NotExist","Создаем заявку Запрос и изменение с обязательними полями Тип = 1"
"passed","Thu Nov 09 12:55:37 GMT 2023","Thu Nov 09 12:55:38 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureGuidDataProvider","getNomenclatureGuidDataProvider","Получение нономенклатуры по Гуид, негативные тесты"
"passed","Thu Nov 09 12:55:33 GMT 2023","Thu Nov 09 12:55:34 GMT 2023","989","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureGuidDataProvider","getNomenclatureGuidDataProvider","Получение нономенклатуры по Гуид, негативные тесты"
"passed","Thu Nov 09 12:54:26 GMT 2023","Thu Nov 09 12:54:27 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedListStepMaxPlus","getOkvedListStepMaxPlus","Негативный тест Получение массива OKVED"
"passed","Thu Nov 09 12:51:48 GMT 2023","Thu Nov 09 12:51:49 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListNegativeStep","getEopListNegativeStep","Негативный тест Получение массива Единый ограничительный перечень"
"failed","Thu Nov 09 12:56:35 GMT 2023","Thu Nov 09 12:56:36 GMT 2023","997","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesDateIsEmpty","getListOfChangesDateIsEmpty","Проверка списка изменений"
"passed","Thu Nov 09 12:51:40 GMT 2023","Thu Nov 09 12:51:40 GMT 2023","972","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopList","getEopList","Получение массива всех категорий Единый ограничительный перечень, валидация Json схема"
"failed","Thu Nov 09 12:53:11 GMT 2023","Thu Nov 09 12:53:12 GMT 2023","931","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getChangeRequestGuid","getChangeRequestGuid","Получение заявки по Гуид на изменение Type = 5 , валидация по схеме Json"
"passed","Thu Nov 09 12:52:36 GMT 2023","Thu Nov 09 12:52:39 GMT 2023","2226","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListPositiveStep","getUnifiedClassifierListPositiveStep","Получение массива Единый классификатор из объектов"
"passed","Thu Nov 09 12:54:38 GMT 2023","Thu Nov 09 12:54:39 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:53:23 GMT 2023","Thu Nov 09 12:53:24 GMT 2023","1003","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuid","getOkpdGuid","Получение ОКПД2 по Гуид, валидация при помощи схемы Json"
"failed","Thu Nov 09 12:51:10 GMT 2023","Thu Nov 09 12:51:12 GMT 2023","1288","Surefire suite","Surefire test","Test.TestPostRequest","Test.TestPostRequest","postNomenclatureChangeRequestMapMinType3","postNomenclatureChangeRequestMapMinType3","Создаем заявку на вывод из обращения минимальное количество  Тип = 3"
"passed","Thu Nov 09 12:55:50 GMT 2023","Thu Nov 09 12:55:51 GMT 2023","999","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchBodyIsEmpty","getNomenclatureSearchBodyIsEmpty","Поиск номенклатуры, получение пустого тела, неверный параметр запроса {data}"
"passed","Thu Nov 09 12:55:27 GMT 2023","Thu Nov 09 12:55:28 GMT 2023","994","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureGuidDataProvider","getNomenclatureGuidDataProvider","Получение нономенклатуры по Гуид, негативные тесты"
"passed","Thu Nov 09 12:53:44 GMT 2023","Thu Nov 09 12:53:44 GMT 2023","413","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"passed","Thu Nov 09 12:55:12 GMT 2023","Thu Nov 09 12:55:13 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:51:28 GMT 2023","Thu Nov 09 12:51:28 GMT 2023","736","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuidNegativeData","getEopGuidNegativeData","Негативный тест Получение единого ограничительного перечня по Гуид"
"passed","Thu Nov 09 12:53:47 GMT 2023","Thu Nov 09 12:53:48 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"passed","Thu Nov 09 12:54:58 GMT 2023","Thu Nov 09 12:54:59 GMT 2023","1133","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:55:10 GMT 2023","Thu Nov 09 12:55:11 GMT 2023","1002","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:53:33 GMT 2023","Thu Nov 09 12:53:34 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdGuidNotExist","getOkpdGuidNotExist","Негативный тест Получение ОКПД2 по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:51:54 GMT 2023","Thu Nov 09 12:51:55 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListNegativeStep","getEopListNegativeStep","Негативный тест Получение массива Единый ограничительный перечень"
"failed","Thu Nov 09 12:51:17 GMT 2023","Thu Nov 09 12:51:18 GMT 2023","985","Surefire suite","Surefire test","Test.TestPostRequest","Test.TestPostRequest","postNomenclatureChangeRequestMapType3","postNomenclatureChangeRequestMapType3","Создаем заявку на вывод из обращения  Тип = 3"
"passed","Thu Nov 09 12:54:33 GMT 2023","Thu Nov 09 12:54:33 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedListStepMaxPlus","getOkvedListStepMaxPlus","Негативный тест Получение массива OKVED"
"passed","Thu Nov 09 12:55:26 GMT 2023","Thu Nov 09 12:55:27 GMT 2023","1022","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureGuid","getNomenclatureGuid","Получение номенклатуры по Гуид, позитивный тест"
"passed","Thu Nov 09 12:52:22 GMT 2023","Thu Nov 09 12:52:23 GMT 2023","1002","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListNegativeData","getUnifiedClassifierListNegativeData","Негативный тест. Получение массива Единый классификатор"
"passed","Thu Nov 09 12:55:05 GMT 2023","Thu Nov 09 12:55:06 GMT 2023","1004","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Thu Nov 09 12:54:38 GMT 2023","Thu Nov 09 12:54:38 GMT 2023","961","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:51:26 GMT 2023","Thu Nov 09 12:51:28 GMT 2023","1257","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuid","getEopGuid","Получение единого ограничительного переченя номенклатуры по Гуид"
"passed","Thu Nov 09 12:52:44 GMT 2023","Thu Nov 09 12:52:45 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidNegativeData","getUnitsGuidNegativeData","Негативный тест Получение единиц измерения по Гуид"
"passed","Thu Nov 09 12:54:05 GMT 2023","Thu Nov 09 12:54:05 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedGuidNotExist","getOkvedGuidNotExist","Негативный тест Получение Okved по Гуид, несуществующий Гуид"
"passed","Thu Nov 09 12:53:12 GMT 2023","Thu Nov 09 12:53:12 GMT 2023","926","Surefire suite","Surefire test","AutoTest.ApplicationTest","AutoTest.ApplicationTest","getChangeRequestGuidNegative","getChangeRequestGuidNegative","Негативные тесты Получение изменеий по заявке по Гуид "
"passed","Thu Nov 09 12:52:05 GMT 2023","Thu Nov 09 12:52:06 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuidNegativeData","getUnifiedClassifierGuidNegativeData","Негативный тест Получение единого классификатора по Гуид"
"passed","Thu Nov 09 12:56:51 GMT 2023","Thu Nov 09 12:56:52 GMT 2023","996","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegative","getListOfChangesNegative","Невалидные значения Степ Проверка списка изменений"
"passed","Thu Nov 09 12:57:01 GMT 2023","Thu Nov 09 12:57:02 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegativeType","getListOfChangesNegativeType","Невалидные значения Type , Проверка списка изменений"
"passed","Thu Nov 09 12:53:57 GMT 2023","Thu Nov 09 12:53:57 GMT 2023","994","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"passed","Thu Nov 09 12:54:15 GMT 2023","Thu Nov 09 12:54:16 GMT 2023","1475","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedList","getOkvedList","Получение списка OKVED2"
"passed","Thu Nov 09 12:51:24 GMT 2023","Thu Nov 09 12:51:25 GMT 2023","1006","Surefire suite","Surefire test","Test.TestPostRequest","Test.TestPostRequest","postNomenclatureChangeRequestMaxPlus1Type1","postNomenclatureChangeRequestMaxPlus1Type1","Формирование заявки на добавление записи c Макс+1 в атрибутах Тип = 1"
"passed","Thu Nov 09 12:55:58 GMT 2023","Thu Nov 09 12:55:59 GMT 2023","1241","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchDataProvider","getNomenclatureSearchDataProvider","Поиск номенклатуры, type"
"passed","Thu Nov 09 12:54:23 GMT 2023","Thu Nov 09 12:54:24 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedListStepMaxPlus","getOkvedListStepMaxPlus","Негативный тест Получение массива OKVED"
"failed","Thu Nov 09 12:51:25 GMT 2023","Thu Nov 09 12:51:26 GMT 2023","988","Surefire suite","Surefire test","Test.TestPostRequest","Test.TestPostRequest","postNomenclatureChangeRequestMinMapType1","postNomenclatureChangeRequestMinMapType1","Формирование заявки на добавление записи с минимальным количеством Тип = 1"
