"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 01 06:23:40 GMT 2023","Wed Nov 01 06:23:41 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListStepSpaces","getEopListStepSpaces","Негативный тест Получение массива Единый ограничительный перечень, поле Step 3 пробела"
"passed","Wed Nov 01 06:24:37 GMT 2023","Wed Nov 01 06:24:38 GMT 2023","980","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepEqual199","getUnitsListStepEqual199","Получение массива всех категорий Единый ограничительный перечень из 199 объектов"
"passed","Wed Nov 01 06:23:41 GMT 2023","Wed Nov 01 06:23:42 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListStepSpecialSymbol","getEopListStepSpecialSymbol","Негативный тест Получение массива Единый классификатор, поле Step строка Спецсимволы"
"passed","Wed Nov 01 06:24:28 GMT 2023","Wed Nov 01 06:24:29 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidSelect","getUnitsGuidSelect","Негативный тест Пединиц измерения по Гуид, Select"
"passed","Wed Nov 01 06:23:12 GMT 2023","Wed Nov 01 06:23:13 GMT 2023","1016","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuidMaxPlus","getEopGuidMaxPlus","Негативный тест (Max+1) Получение единого ограничительного перечня по Гуид"
"passed","Wed Nov 01 06:24:35 GMT 2023","Wed Nov 01 06:24:36 GMT 2023","981","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepDoubleType","getUnitsListStepDoubleType","Негативный тест Получение массива всех Единиц измерения, поле Step Дробное число"
"passed","Wed Nov 01 06:24:19 GMT 2023","Wed Nov 01 06:24:20 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListStepZero","getUnifiedClassifierListStepZero","Негативный тест Получение массива Единый классификатор, поле Step равен 0"
"passed","Wed Nov 01 06:24:44 GMT 2023","Wed Nov 01 06:24:45 GMT 2023","983","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepNegativeNumber","getUnitsListStepNegativeNumber","Негативный тест Получение массива всех Единиц измерения, поле Step отрицательное число"
"passed","Wed Nov 01 06:24:14 GMT 2023","Wed Nov 01 06:24:15 GMT 2023","972","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListStepNegativeNumber","getUnifiedClassifierListStepNegativeNumber","Негативный тест Получение массива Единый классификатор, поле Step отрицательное число"
"passed","Wed Nov 01 06:23:06 GMT 2023","Wed Nov 01 06:23:08 GMT 2023","1403","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuid","getEopGuid","Получение единого ограничительного переченя номенклатуры по Гуид"
"passed","Wed Nov 01 06:23:02 GMT 2023","Wed Nov 01 06:23:06 GMT 2023","3975","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","geUnitsListStepMaxInteger","geUnitsListStepMaxInteger","Негативный тест Получение массива всех Единиц измерения, поле Step Max Integer"
"passed","Wed Nov 01 06:24:13 GMT 2023","Wed Nov 01 06:24:14 GMT 2023","1033","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListStepMinMinus","getUnifiedClassifierListStepMinMinus","Позитивный тест Получение массива Единый классификатор, поле Step 1"
"passed","Wed Nov 01 06:23:50 GMT 2023","Wed Nov 01 06:23:51 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuidNegativeNumber","getUnifiedClassifierGuidNegativeNumber","Негативный тест Получение единого классификатора по Гуид, отрицательное число"
"passed","Wed Nov 01 06:24:42 GMT 2023","Wed Nov 01 06:24:43 GMT 2023","815","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepMaxPlus","getUnitsListStepMaxPlus","Негативный тест Получение массива всех Единиц измерения, поле Step (Max+1)"
"passed","Wed Nov 01 06:24:33 GMT 2023","Wed Nov 01 06:24:34 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepDigitAndSpace","getUnitsListStepDigitAndSpace","Негативный тест Получение массива всех Единиц измерения, поле Step пробел в середине числа"
"passed","Wed Nov 01 06:23:35 GMT 2023","Wed Nov 01 06:23:36 GMT 2023","1229","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListStepMaxInteger","getEopListStepMaxInteger","Негативный тест Получение массива Единый ограничительный перечень, поле Step Max Integer"
"passed","Wed Nov 01 06:23:45 GMT 2023","Wed Nov 01 06:23:46 GMT 2023","980","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuid1024letters","getUnifiedClassifierGuid1024letters","Негативный тест Получение единого классификатора по Гуид, 1024 буквы"
"passed","Wed Nov 01 06:23:18 GMT 2023","Wed Nov 01 06:23:21 GMT 2023","3513","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopList","getEopList","Получение массива всех категорий Единый ограничительный перечень, валидация Json схема"
"passed","Wed Nov 01 06:24:24 GMT 2023","Wed Nov 01 06:24:25 GMT 2023","1009","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidMaxMinus","getUnitsGuidMaxMinus","Негативный тест (Max-1) Получение единиц измерения по Гуид"
"passed","Wed Nov 01 06:23:30 GMT 2023","Wed Nov 01 06:23:31 GMT 2023","1304","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListStepEqual5","getEopListStepEqual5","Получение массива всех категорий Единый ограничительный перечень из 5 объектов"
"passed","Wed Nov 01 06:23:16 GMT 2023","Wed Nov 01 06:23:17 GMT 2023","991","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuidSpaciesIn","getEopGuidSpaciesIn","Негативный тест Получение еединого оганичительного перечня по Гуид, пробелы в середине строки"
"passed","Wed Nov 01 06:24:30 GMT 2023","Wed Nov 01 06:24:31 GMT 2023","997","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidTwoSpacies","getUnitsGuidTwoSpacies","Негативный тест Получение единиц измерения по Гуид, пробелы в начале и в конце"
"passed","Wed Nov 01 06:24:26 GMT 2023","Wed Nov 01 06:24:27 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsGuidNegativeNumber","getUnitsGuidNegativeNumber","Негативный тест Получение единиц измерения по Гуид, отрицательное число"
"passed","Wed Nov 01 06:24:15 GMT 2023","Wed Nov 01 06:24:16 GMT 2023","992","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListStepSelect","getUnifiedClassifierListStepSelect","Негативный тест Получение массива Единый классификатор, поле Step строка select"
"passed","Wed Nov 01 06:23:08 GMT 2023","Wed Nov 01 06:23:09 GMT 2023","1243","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuid1024letters","getEopGuid1024letters","Негативный тест Получение единого оганичительного перечня по Гуид,Инъекция"
