"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 26 11:11:32 GMT 2023","Tue Dec 26 11:11:33 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"passed","Tue Dec 26 11:11:30 GMT 2023","Tue Dec 26 11:11:31 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"passed","Tue Dec 26 11:14:40 GMT 2023","Tue Dec 26 11:14:42 GMT 2023","2549","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListPositiveStep","getUnifiedClassifierListPositiveStep","Получение массива Единый классификатор из объектов"
"failed","Tue Dec 26 11:24:48 GMT 2023","Tue Dec 26 11:24:49 GMT 2023","993","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerConcernTypeListStepMaxPlus","getPartnerConcernTypeListStepMaxPlus","Негативный тест Получение массива partnerConcernType"
"passed","Tue Dec 26 11:18:14 GMT 2023","Tue Dec 26 11:18:15 GMT 2023","1003","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchNegative","getNomenclatureSearchNegative","Негативные тесты"
"failed","Tue Dec 26 11:10:51 GMT 2023","Tue Dec 26 11:10:52 GMT 2023","989","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkopfListStepMaxPlus","getOkopfListStepMaxPlus","Негативный тест Получение массива OKOPF"
"failed","Tue Dec 26 11:10:08 GMT 2023","Tue Dec 26 11:10:09 GMT 2023","994","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCurrencyListStepIsEmpty","getCurrencyListStepIsEmpty","Получение массива Currency, поле Step пустое"
"failed","Tue Dec 26 11:09:28 GMT 2023","Tue Dec 26 11:09:29 GMT 2023","1010","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCountryList","getCountryList","Получение списка Country"
"failed","Tue Dec 26 11:10:33 GMT 2023","Tue Dec 26 11:10:34 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkopfGuidNotExist","getOkopfGuidNotExist","Негативный тест Получение OKOPF по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:12:50 GMT 2023","Tue Dec 26 11:12:51 GMT 2023","967","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedGuidNotExist","getTnvedGuidNotExist","Негативный тест Получение ТНВЕД по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:12:05 GMT 2023","Tue Dec 26 11:12:06 GMT 2023","1012","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkvedListStepMaxPlus","getOkvedListStepMaxPlus","Негативный тест Получение массива OKVED"
"passed","Tue Dec 26 11:17:31 GMT 2023","Tue Dec 26 11:17:32 GMT 2023","996","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchBodyIsEmpty","getNomenclatureSearchBodyIsEmpty","Поиск номенклатуры, получение пустого тела, неверный параметр запроса {data}"
"failed","Tue Dec 26 11:08:59 GMT 2023","Tue Dec 26 11:09:00 GMT 2023","1006","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getBankList","getBankList","Получение списка Bank"
"passed","Tue Dec 26 11:15:20 GMT 2023","Tue Dec 26 11:15:21 GMT 2023","1013","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsListStepIsEmpty","getUnitsListStepIsEmpty","Получение массива всех Единиц измерения, поле Step пустое"
"passed","Tue Dec 26 11:14:13 GMT 2023","Tue Dec 26 11:14:14 GMT 2023","1008","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuidNegativeData","getUnifiedClassifierGuidNegativeData","Негативный тест Получение единого классификатора по Гуид"
"failed","Tue Dec 26 11:16:24 GMT 2023","Tue Dec 26 11:16:25 GMT 2023","995","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getOrganizationList","getOrganizationList","Получение списка Organization"
"failed","Tue Dec 26 11:10:32 GMT 2023","Tue Dec 26 11:10:33 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkopfGuidNotExist","getOkopfGuidNotExist","Негативный тест Получение OKOPF по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:14:29 GMT 2023","Tue Dec 26 11:14:30 GMT 2023","1011","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierListNegativeData","getUnifiedClassifierListNegativeData","Негативный тест. Получение массива Единый классификатор"
"failed","Tue Dec 26 11:26:22 GMT 2023","Tue Dec 26 11:26:22 GMT 2023","337","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegativeType","getListOfChangesNegativeType","Невалидные значения Type , Проверка списка изменений"
"passed","Tue Dec 26 11:14:59 GMT 2023","Tue Dec 26 11:15:00 GMT 2023","1015","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnitsList","getUnitsList","Получение массива единиц измерения"
"failed","Tue Dec 26 11:16:31 GMT 2023","Tue Dec 26 11:16:32 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getOrganizationListStepMaxPlus","getOrganizationListStepMaxPlus","Негативный тест Получение массива Organization"
"passed","Tue Dec 26 11:26:05 GMT 2023","Tue Dec 26 11:26:06 GMT 2023","991","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesNegative","getListOfChangesNegative","Невалидные значения Степ Проверка списка изменений"
"failed","Tue Dec 26 11:16:27 GMT 2023","Tue Dec 26 11:16:28 GMT 2023","999","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getOrganizationListStepMaxPlus","getOrganizationListStepMaxPlus","Негативный тест Получение массива Organization"
"failed","Tue Dec 26 11:16:44 GMT 2023","Tue Dec 26 11:16:45 GMT 2023","1003","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getSfoGuidNotExist","getSfoGuidNotExist","Негативный тест Получение Sfo по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:19:14 GMT 2023","Tue Dec 26 11:19:15 GMT 2023","997","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getDdsVidGuidNotExist","getDdsVidGuidNotExist","Негативный тест Получение dds-vid по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:25:30 GMT 2023","Tue Dec 26 11:25:31 GMT 2023","1117","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesDate","getListOfChangesDate","Проверка списка изменений, с датой"
"failed","Tue Dec 26 11:24:38 GMT 2023","Tue Dec 26 11:24:39 GMT 2023","1004","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerConcernTypeListStepMaxPlus","getPartnerConcernTypeListStepMaxPlus","Негативный тест Получение массива partnerConcernType"
"failed","Tue Dec 26 11:21:39 GMT 2023","Tue Dec 26 11:21:40 GMT 2023","996","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getSubcontoGuidNotExist","getSubcontoGuidNotExist","Негативный тест Получение Subconto по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:23:11 GMT 2023","Tue Dec 26 11:23:12 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getContactGuidNotExist","getContactGuidNotExist","Негативный тест, получение Contact по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:14:05 GMT 2023","Tue Dec 26 11:14:06 GMT 2023","1065","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getUnifiedClassifierGuid","getUnifiedClassifierGuid","Получение единого классификатора по Гуид"
"failed","Tue Dec 26 11:24:11 GMT 2023","Tue Dec 26 11:24:12 GMT 2023","986","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getContactRolesMaxPlus","getContactRolesMaxPlus","Негативный тест, получение массива Contact-roles"
"failed","Tue Dec 26 11:24:39 GMT 2023","Tue Dec 26 11:24:40 GMT 2023","1005","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerConcernTypeListStepMaxPlus","getPartnerConcernTypeListStepMaxPlus","Негативный тест Получение массива partnerConcernType"
"failed","Tue Dec 26 11:16:01 GMT 2023","Tue Dec 26 11:16:02 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getDivisionsListStepMaxPlus","getDivisionsListStepMaxPlus","Негативный тест Получение массива Divisions"
"failed","Tue Dec 26 11:10:19 GMT 2023","Tue Dec 26 11:10:20 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCurrencyListStepMaxPlus","getCurrencyListStepMaxPlus","Негативный тест Получение массива Currency"
"failed","Tue Dec 26 11:22:18 GMT 2023","Tue Dec 26 11:22:19 GMT 2023","1010","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getBankAccountList","getBankAccountList","Получение списка Bank Account"
"failed","Tue Dec 26 11:20:52 GMT 2023","Tue Dec 26 11:20:53 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getOtherIncomeExpensesListStepMaxPlus","getOtherIncomeExpensesListStepMaxPlus","Негативный тест Получение массива other-income-expenses"
"passed","Tue Dec 26 11:13:56 GMT 2023","Tue Dec 26 11:13:57 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopListNegativeStep","getEopListNegativeStep","Негативный тест Получение массива Единый ограничительный перечень"
"passed","Tue Dec 26 11:13:36 GMT 2023","Tue Dec 26 11:13:37 GMT 2023","1010","Surefire suite","Surefire test","AutoTest.ClassifierTest","AutoTest.ClassifierTest","getEopGuidNegativeData","getEopGuidNegativeData","Негативный тест Получение единого ограничительного перечня по Гуид"
"failed","Tue Dec 26 11:25:04 GMT 2023","Tue Dec 26 11:25:05 GMT 2023","988","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerList","getPartnerList","Получение списка Partner"
"passed","Tue Dec 26 11:24:53 GMT 2023","Tue Dec 26 11:24:54 GMT 2023","990","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerGuidNotExist","getPartnerGuidNotExist","Негативный тест Получение Partner по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:16:10 GMT 2023","Tue Dec 26 11:16:11 GMT 2023","1289","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getOrganizationGuidNotExist","getOrganizationGuidNotExist","Негативный тест Получение Organization по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:18:29 GMT 2023","Tue Dec 26 11:18:30 GMT 2023","1006","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchNegativeSte","getNomenclatureSearchNegativeSte","Невалидное значение поля Сервис"
"failed","Tue Dec 26 11:15:55 GMT 2023","Tue Dec 26 11:15:56 GMT 2023","1003","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getDivisionsListStepMaxPlus","getDivisionsListStepMaxPlus","Негативный тест Получение массива Divisions"
"passed","Tue Dec 26 11:11:35 GMT 2023","Tue Dec 26 11:11:36 GMT 2023","1019","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getOkpdListStepMaxPlus","getOkpdListStepMaxPlus","Негативный тест Получение массива ОКПД"
"failed","Tue Dec 26 11:10:02 GMT 2023","Tue Dec 26 11:10:03 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCurrencyList","getCurrencyList","Получение списка Currency"
"passed","Tue Dec 26 11:17:52 GMT 2023","Tue Dec 26 11:17:54 GMT 2023","1854","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchDataProviderService","getNomenclatureSearchDataProviderService","Поиск номенклатуры, с параметром service"
"failed","Tue Dec 26 11:12:21 GMT 2023","Tue Dec 26 11:12:22 GMT 2023","1002","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getRegionGuidNotExist","getRegionGuidNotExist","Негативный тест Получение Region по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:25:03 GMT 2023","Tue Dec 26 11:25:04 GMT 2023","1028","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerList","getPartnerList","Получение списка Partner"
"passed","Tue Dec 26 11:13:16 GMT 2023","Tue Dec 26 11:13:17 GMT 2023","999","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedListStepMaxPlus","getTnvedListStepMaxPlus","Негативный тест Получение массива ТНВEД"
"passed","Tue Dec 26 11:25:22 GMT 2023","Tue Dec 26 11:25:23 GMT 2023","988","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerListStepMaxPlus","getPartnerListStepMaxPlus","Негативный тест Получение массива partnerConcernType"
"failed","Tue Dec 26 11:09:31 GMT 2023","Tue Dec 26 11:09:32 GMT 2023","993","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCountryList","getCountryList","Получение списка Country"
"failed","Tue Dec 26 11:16:45 GMT 2023","Tue Dec 26 11:16:46 GMT 2023","994","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getSfoGuidNotExist","getSfoGuidNotExist","Негативный тест Получение Sfo по Гуид, несуществующий Гуид"
"passed","Tue Dec 26 11:25:38 GMT 2023","Tue Dec 26 11:25:39 GMT 2023","1008","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesDate","getListOfChangesDate","Проверка списка изменений, с датой"
"failed","Tue Dec 26 11:09:09 GMT 2023","Tue Dec 26 11:09:10 GMT 2023","993","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getBankListStepMaxPlus","getBankListStepMaxPlus","Негативный тест Получение массива Bank"
"failed","Tue Dec 26 11:21:38 GMT 2023","Tue Dec 26 11:21:39 GMT 2023","994","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getSubcontoGuidNotExist","getSubcontoGuidNotExist","Негативный тест Получение Subconto по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:09:13 GMT 2023","Tue Dec 26 11:09:14 GMT 2023","998","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getBankListStepMaxPlus","getBankListStepMaxPlus","Негативный тест Получение массива Bank"
"failed","Tue Dec 26 11:17:14 GMT 2023","Tue Dec 26 11:17:15 GMT 2023","998","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getSfoListStepMaxPlus","getSfoListStepMaxPlus","Негативный тест Получение массива Sfo"
"failed","Tue Dec 26 11:16:36 GMT 2023","Tue Dec 26 11:16:37 GMT 2023","1010","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getOrganizationListStepMaxPlus","getOrganizationListStepMaxPlus","Негативный тест Получение массива Organization"
"failed","Tue Dec 26 11:22:34 GMT 2023","Tue Dec 26 11:22:35 GMT 2023","991","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getBankAccountStepIsEmpty","getBankAccountStepIsEmpty","Получение массива Bank Account, поле Step пустое"
"failed","Tue Dec 26 11:19:42 GMT 2023","Tue Dec 26 11:19:43 GMT 2023","992","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getDdsVidListStepMaxPlus","getDdsVidListStepMaxPlus","Негативный тест Получение массива dds-articles"
"passed","Tue Dec 26 11:17:37 GMT 2023","Tue Dec 26 11:17:38 GMT 2023","990","Surefire suite","Surefire test","AutoTest.NomenclatureTest","AutoTest.NomenclatureTest","getNomenclatureSearchBodyIsEmpty","getNomenclatureSearchBodyIsEmpty","Поиск номенклатуры, получение пустого тела, неверный параметр запроса {data}"
"failed","Tue Dec 26 11:09:40 GMT 2023","Tue Dec 26 11:09:41 GMT 2023","1001","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCountryListStepMaxPlus","getCountryListStepMaxPlus","Негативный тест Получение массива Country"
"passed","Tue Dec 26 11:25:19 GMT 2023","Tue Dec 26 11:25:20 GMT 2023","998","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getPartnerListStepMaxPlus","getPartnerListStepMaxPlus","Негативный тест Получение массива partnerConcernType"
"passed","Tue Dec 26 11:25:52 GMT 2023","Tue Dec 26 11:25:53 GMT 2023","1006","Surefire suite","Surefire test","AutoTest.AuxiliaryTest","AutoTest.AuxiliaryTest","getListOfChangesDateIsEmpty","getListOfChangesDateIsEmpty","Проверка списка изменений, с датой"
"failed","Tue Dec 26 11:10:01 GMT 2023","Tue Dec 26 11:10:02 GMT 2023","993","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCurrencyGuidNotExist","getCurrencyGuidNotExist","Негативный тест Получение Currency по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:12:37 GMT 2023","Tue Dec 26 11:12:38 GMT 2023","1009","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getRegionListStepMaxPlus","getRegionListStepMaxPlus","Негативный тест Получение массива Region"
"failed","Tue Dec 26 11:21:10 GMT 2023","Tue Dec 26 11:21:11 GMT 2023","1002","Surefire suite","Surefire test","AutoTest.FinanceTest","AutoTest.FinanceTest","getPlanSchetovGuidNotExist","getPlanSchetovGuidNotExist","Негативный тест Получение PlanSchetov по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:15:47 GMT 2023","Tue Dec 26 11:15:48 GMT 2023","1014","Surefire suite","Surefire test","AutoTest.StructureTest","AutoTest.StructureTest","getDivisionsList","getDivisionsList","Получение списка Divisions"
"passed","Tue Dec 26 11:13:01 GMT 2023","Tue Dec 26 11:13:02 GMT 2023","1037","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getTnvedList","getTnvedList","Получение списка ТНВEД"
"failed","Tue Dec 26 11:22:09 GMT 2023","Tue Dec 26 11:22:10 GMT 2023","1000","Surefire suite","Surefire test","AutoTest.PartnerTest","AutoTest.PartnerTest","getBankAccountGuidNotExist","getBankAccountGuidNotExist","Негативный тест Получение Bank Account по Гуид, несуществующий Гуид"
"failed","Tue Dec 26 11:09:34 GMT 2023","Tue Dec 26 11:09:35 GMT 2023","996","Surefire suite","Surefire test","AutoTest.ClassifireIsAllRussianTest","AutoTest.ClassifireIsAllRussianTest","getCountryListStepIsEmpty","getCountryListStepIsEmpty","Получение массива Country, поле Step пустое"
